State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.MA,US,Residential,CH4,0.175545225,0.17788977,0.191588345,0.196332687,0.187735562,0.183223579,0.187462673,0.145961469,0.131063622,0.136062907,0.14773085,0.129603628,0.131959344,0.136369726,0.134006027,0.069331587,0.060074498,0.064271955,0.068724522,0.111460852,0.116230015,0.113923041,0.096088495,0.117160559,0.122019687,0.113283813,0.091704268,0.09381399,0.096495019,0.110571627,0.088917063
USA.MA,US,Commercial,CH4,0.039177636,0.042314598,0.041561889,0.042577587,0.043600682,0.044222041,0.044452233,0.042709137,0.036890898,0.032649491,0.035899517,0.030009567,0.030477584,0.035441254,0.033479665,0.023146698,0.017587708,0.018362812,0.018819534,0.025454056,0.028395624,0.026190463,0.021753456,0.02662492,0.028049302,0.030154285,0.027801908,0.028931652,0.028252934,0.030269455,0.027718083
USA.MA,US,Industry,CH4,0.00784248,0.007265883,0.008411698,0.008599266,0.008007136,0.008011156,0.007968492,0.008489843,0.00756461,0.007787808,0.007716423,0.007538537,0.006081597,0.005238007,0.005292278,0.005512721,0.005559166,0.005543834,0.00515318,0.00415829,0.006026118,0.007490598,0.007102305,0.007103421,0.0068616,0.006850754,0.006539642,0.003783705,0.003741329,0.003744958,0.003619123
USA.MA,US,Transportation ,CH4,0.134083485,0.126349144,0.12168104,0.112512143,0.112003805,0.108867048,0.114675568,0.108059696,0.0981929,0.086049487,0.082796601,0.076890078,0.070723651,0.065852919,0.063269438,0.063316331,0.0571183,0.054388065,0.051145924,0.04772612,0.046593565,0.046531212,0.041967809,0.041504328,0.039708281,0.034369233,0.035633193,0.034669501,0.032166385,0.035364435,0.02750458
USA.MA,US,Fugitive Emissions ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Agriculture ,CH4,0.189458326,0.183961665,0.182547914,0.182406413,0.174819164,0.169583848,0.16651774,0.165179786,0.166275475,0.16209019,0.155593784,0.137162636,0.142305677,0.138053778,0.128836132,0.128166507,0.127423424,0.124038114,0.127205386,0.123476906,0.122091135,0.112774933,0.111651698,0.109162708,0.106665833,0.109646632,0.106512916,0.100689572,0.100343793,0.099525517,0.088665349
USA.MA,US,Land-Use Change and Forestry ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Fugitive Emissions ,All GHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Transportation ,All GHG,28.62323373,27.5545961,27.56034526,27.80347726,28.16788886,28.76866321,29.63926117,30.08996431,30.64108626,31.2916842,32.35723259,31.88679662,32.02162948,32.28497782,33.58300625,33.54395964,32.56431472,32.86963721,31.97191493,29.8558562,30.12108489,30.10739478,29.45680459,30.68307194,29.26948174,30.0553121,30.66660814,30.08668611,30.55443591,30.58306392,23.64911206
USA.MA,US,Industry,All GHG,5.136610715,4.546428338,6.227192289,6.386988944,5.514672001,4.829840413,4.782812272,4.869137295,4.671236015,5.357235625,5.227692061,6.32217199,6.175985763,4.147683763,4.020545242,4.275630991,4.074067868,3.973292573,3.689505863,2.971581951,3.468640439,3.663930818,3.177035375,3.348545468,3.251620587,3.255925346,3.140576162,3.219070078,3.195996308,3.238102089,3.029105472
USA.MA,US,Residential,All GHG,15.31440471,14.52705255,16.64670037,16.76953919,16.58651973,14.98519982,14.78355635,14.56570222,13.36250881,14.18686331,15.77829272,16.11723828,16.03308613,16.51719822,15.1088954,14.95385954,12.88530739,13.59442937,14.46841929,13.97628596,13.7117466,13.76196877,11.91424622,12.4873334,13.79294476,13.71701442,11.51534954,12.48994272,13.47117384,13.79972945,12.27573081
USA.MA,US,Commercial,All GHG,8.45010943,9.235927271,8.990985874,8.045471373,8.91667764,9.012375331,9.111506723,9.498992439,8.122146692,6.233452726,6.811354726,5.785625654,5.905053591,7.135008292,6.558344886,6.69814044,5.026510569,5.363072405,5.609019446,5.813617443,6.742459772,6.350640258,5.252529595,6.780051842,7.171446391,7.582460204,6.997448946,7.341332326,7.885066702,8.072172819,7.273970358
USA.MA,US,Electricity/Heat ,All GHG,25.35054358,26.00539281,24.50981857,22.0375501,22.37579219,21.49348028,20.94533367,26.24035265,26.8359845,24.07955934,22.24283543,22.03100088,22.9758946,25.06431175,23.79252942,24.57009628,21.6525915,23.7154403,20.21245013,17.61506697,18.30146742,14.34795412,12.1211117,12.66773233,10.79790011,11.33261049,10.72389168,10.29110924,7.657158216,6.23254318,5.751870248
USA.MA,US,Bunker Fuels ,All GHG,1.388484337,1.219810907,1.093012156,1.06202425,0.909336087,0.83079289,1.358800995,1.332313047,0.805332176,0.849263659,1.018748349,0.831670832,0.744506385,0.691071117,0.87770779,1.189424858,1.08238588,1.041485622,1.453146371,0.887855406,1.201046459,1.231964912,1.214713869,1.22411375,1.314044494,1.384831753,1.594120615,1.767173756,1.779579719,1.881683008,0.650066584
USA.MA,US,Land-Use Change and Forestry ,All GHG,-7.628060919,-7.625609465,-7.703868217,-7.891140637,-7.775643368,-7.894589366,-7.805888544,-7.990127939,-8.034367083,-8.034085198,-7.91730203,-8.011623356,-8.002018495,-8.061167402,-8.110578272,-8.151936358,-8.142294378,-8.251284254,-8.325649478,-8.467927494,-8.606567456,-8.554624509,-8.57414004,-8.7839534,-8.915759897,-8.950677892,-8.839345323,-8.844779415,-8.952762805,-8.987066692,-8.873491599
USA.MA,US,Waste ,All GHG,5.394833147,5.035885906,4.82570818,4.865099312,4.836214947,4.84203326,4.716125007,4.384012663,3.861539424,4.011116582,3.371458451,3.151384845,3.65455636,4.19042331,4.051359682,4.179324109,4.228308644,4.070688699,4.148384443,3.372815587,3.411891636,3.88317437,3.692400539,3.721312942,3.918106205,3.941852896,3.934722993,3.945276882,4.035870558,4.025334332,4.064630163
USA.MA,US,Agriculture ,All GHG,0.441457539,0.416350836,0.419327692,0.441063521,0.395894201,0.405283592,0.403763432,0.397081313,0.378849215,0.367204995,0.366425896,0.363791798,0.360365585,0.355470079,0.353149871,0.357653834,0.366604957,0.367530664,0.358769425,0.334456238,0.326939565,0.317756824,0.303763726,0.325164949,0.312925092,0.310334748,0.250639198,0.241201909,0.245764644,0.247367301,0.229626536
USA.MA,US,Industrial Processes ,All GHG,0.54713621,0.521592123,0.540796526,0.69730303,0.856315837,1.163071146,1.350903304,1.550345017,1.767252443,1.989146201,2.117505449,2.091833662,2.235543599,2.241190116,2.246249856,2.260603433,2.318072067,2.387008962,2.544467872,2.965868795,3.096256416,3.623851597,3.194364037,3.545385339,3.07015183,3.123391531,3.122014091,3.081807009,3.111577136,3.168990898,3.20095022
USA.MA,US,Energy ,All GHG,82.87490216,81.86939706,83.93504236,81.04302686,81.56155043,79.08955906,79.26247019,85.26414892,83.63296227,81.1487952,82.41740752,82.14283343,83.11164956,85.14917986,83.0633212,84.04168689,76.20279204,79.51587186,75.95130966,70.23240853,72.34539912,68.23188875,61.92172748,65.96673498,64.28339358,65.94332256,63.04387447,63.42814047,62.76383097,61.92561146,51.97978894
USA.MA,US,Total excluding LUCF,F-Gas,0.481381724,0.459221249,0.479364502,0.551219943,0.685082035,0.985223258,1.196161077,1.389660828,1.604377123,1.839061585,1.961839847,2.020989618,2.161642604,2.170066139,2.164031469,2.177187231,2.254478277,2.327654183,2.489181394,2.788831712,2.90171949,3.452967692,3.031852995,3.359007292,2.905345724,2.950380193,2.956898766,2.940414309,2.965789929,3.003708426,3.047314038
USA.MA,US,Total excluding LUCF,N2O,1.582311944,1.57017869,1.614019264,1.611634874,1.626858283,1.661298979,1.713598396,1.71482672,1.700265719,1.62808554,1.604474883,1.563721476,1.49709823,1.461252511,1.411819565,1.364053412,1.307455082,1.259607884,1.19821157,1.086504539,1.071186516,1.042595694,0.967025976,0.981738689,0.948935538,0.87738878,0.804612269,0.774309949,0.749096298,0.785932166,0.680855905
USA.MA,US,Total excluding LUCF,CH4,3.969812556,4.046457143,3.906152619,3.783946334,3.742495361,3.686730657,3.499738939,3.085147983,2.456391282,2.412259968,2.00762626,1.633728194,2.046110065,2.572275471,2.353431305,2.219509251,2.165199571,2.097318951,2.138479758,2.201176641,2.127182388,2.555254777,2.314638076,2.321646044,2.472447911,2.440962841,2.351021121,2.338113495,2.330537842,2.339642097,2.335783868
USA.MA,US,Total excluding LUCF,CO2,83.22482283,81.76736885,83.72133838,81.09969158,81.59553974,79.16669416,79.32376352,85.40595238,83.87956923,81.63685589,82.69885633,82.53140445,83.6572642,85.73266924,83.78479827,85.07851837,77.38864478,80.65651917,77.17705868,70.82903625,73.08039835,69.00585338,62.79873874,66.89620619,65.25784753,67.05016993,64.2387186,64.64358852,64.11161924,63.2380213,53.41104205
USA.MA,US,Total including LUCF,All GHG,81.63026814,80.21761646,82.01700655,79.15535209,79.87433205,77.60535769,77.92737339,83.60545997,81.60623627,79.48217778,80.35549529,79.73822038,81.36009661,83.87509596,81.60350234,82.6873319,74.97348333,78.08981593,74.67728193,68.43762165,70.57391928,67.50204703,60.53811574,64.77464481,62.66881681,64.36822385,61.51190543,61.85164686,61.2042805,60.3802373,50.60150426
USA.MA,US,Total excluding LUCF,All GHG,89.25832906,87.84322593,89.72087476,87.04649273,87.64997542,85.49994706,85.73326193,91.59558791,89.64060336,87.51626298,88.27279732,87.74984373,89.3621151,91.93626336,89.71408061,90.83926826,83.11577771,86.34110019,83.0029314,76.90554915,79.18048674,76.05667154,69.11225578,73.55859821,71.58457671,73.31890174,70.35125075,70.69642627,70.15704331,69.36730399,59.47499586
USA.MA,US,Industrial Processes ,F-Gas,0.481381724,0.459221249,0.479364502,0.551219943,0.685082035,0.985223258,1.196161077,1.389660828,1.604377123,1.839061585,1.961839847,2.020989618,2.161642604,2.170066139,2.164031469,2.177187231,2.254478277,2.327654183,2.489181394,2.788831712,2.90171949,3.452967692,3.031852995,3.359007292,2.905345724,2.950380193,2.956898766,2.940414309,2.965789929,3.003708426,3.047314038
USA.MA,US,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Waste ,CH4,3.408036103,3.492662051,3.344800026,3.227586621,3.202854141,3.161235475,2.967416924,2.599272124,1.998537829,1.973221257,1.565077554,1.239793819,1.652479213,2.177570675,1.975549061,1.917008701,1.887314904,1.819604699,1.858023251,1.881088282,1.799928617,2.241470508,2.029888426,2.013998008,2.162780505,2.140221804,2.076623358,2.07009047,2.06449597,2.056021763,2.095276389
USA.MA,US,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Electricity/Heat ,N2O,0.078214987,0.080808928,0.075352593,0.067036659,0.066667079,0.062822849,0.065963328,0.079168754,0.079885528,0.073959955,0.070481098,0.067872584,0.068537521,0.067759028,0.06490142,0.070352469,0.060361929,0.065263943,0.057153167,0.048211766,0.044083492,0.025766785,0.017000212,0.024711576,0.020697799,0.018281418,0.016468145,0.013097738,0.006782057,0.00538163,0.005338169
USA.MA,US,Residential,N2O,0.04591789,0.04530725,0.049714816,0.050596505,0.049338909,0.04691051,0.046404566,0.039758576,0.036152147,0.037670827,0.041927271,0.040407656,0.040249874,0.040488843,0.038760979,0.02795414,0.024088609,0.024955572,0.025755166,0.031307546,0.032201665,0.031674086,0.026633094,0.030901661,0.033284732,0.031721674,0.025574065,0.026890799,0.028294677,0.030692227,0.025813553
USA.MA,US,Commercial,N2O,0.017459787,0.018995366,0.017514631,0.015742106,0.015752128,0.016254365,0.015220326,0.014817111,0.012826024,0.010733102,0.012440284,0.009788689,0.010195867,0.013343844,0.012382007,0.01118729,0.007486886,0.007391729,0.00683067,0.008202787,0.010331159,0.008449108,0.006410436,0.007538175,0.008019144,0.009162716,0.007706611,0.008097164,0.008154675,0.008548303,0.007799325
USA.MA,US,Transportation ,N2O,0.935008266,0.959897108,0.999098926,0.980782717,1.032527788,1.057643276,1.105400995,1.105117406,1.112162903,1.047092756,1.021677402,0.972221219,0.91248083,0.873736642,0.821666979,0.776537079,0.724159526,0.669468264,0.632651031,0.561075157,0.547768209,0.539849168,0.490501293,0.466630841,0.440777758,0.374099209,0.365695858,0.342964834,0.313682358,0.34879474,0.256427527
USA.MA,US,Industry,N2O,0.014097008,0.01217644,0.014479264,0.014928417,0.013656557,0.013209436,0.013214085,0.014006733,0.012519025,0.012412652,0.01238179,0.01273214,0.010080756,0.009246383,0.009252478,0.009590229,0.009742507,0.009508632,0.008715436,0.006859654,0.009907365,0.01225879,0.011431341,0.011361905,0.010964,0.01102164,0.010415912,0.006068727,0.005968211,0.005942031,0.005743489
USA.MA,US,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Agriculture ,N2O,0.251999212,0.232389171,0.236779778,0.258657107,0.221075036,0.235699744,0.237245691,0.231901527,0.21257374,0.205114805,0.210832113,0.226629163,0.218059908,0.2174163,0.224313739,0.229487326,0.239181533,0.243492551,0.231564039,0.210979333,0.204848431,0.204981891,0.192112028,0.216002241,0.20625926,0.200688117,0.144126281,0.140512337,0.145420851,0.147841784,0.140961187
USA.MA,US,Land-Use Change and Forestry ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MA,US,Waste ,N2O,0.239614794,0.220604427,0.221079257,0.223891363,0.227840785,0.228758798,0.230149405,0.230056613,0.234146351,0.241101443,0.234734926,0.234070026,0.237493474,0.239261469,0.240541962,0.238944878,0.24243409,0.239527194,0.235542063,0.219868297,0.222046195,0.219615867,0.222937571,0.22459229,0.228932847,0.232414006,0.234625397,0.236678352,0.240793471,0.238731452,0.238772656
USA.MA,US,Industrial Processes ,CO2,0.065754487,0.062370874,0.061432025,0.146083087,0.171233801,0.177847889,0.154742227,0.160684189,0.16287532,0.150084616,0.155665602,0.070844044,0.073900995,0.071123977,0.082218387,0.083416202,0.06359379,0.059354779,0.055286478,0.177037083,0.194536926,0.170883905,0.162511041,0.186378047,0.164806106,0.173011338,0.165115325,0.1413927,0.145787206,0.165282471,0.153636182
USA.MA,US,Total including LUCF,CO2,75.59676191,74.14175938,76.01747016,73.20855094,73.81989637,71.2721048,71.51787498,77.41582444,75.84520215,73.60277069,74.7815543,74.51978109,75.65524571,77.67150184,75.67422,76.92658201,69.2463504,72.40523492,68.8514092,62.36110876,64.47383089,60.45122887,54.2245987,58.11225279,56.34208763,58.09949203,55.39937327,55.7988091,55.15885643,54.25095461,44.53755045
USA.MA,US,Total including LUCF,CH4,3.969812556,4.046457143,3.906152619,3.783946334,3.742495361,3.686730657,3.499738939,3.085147983,2.456391282,2.412259968,2.00762626,1.633728194,2.046110065,2.572275471,2.353431305,2.219509251,2.165199571,2.097318951,2.138479758,2.201176641,2.127182388,2.555254777,2.314638076,2.321646044,2.472447911,2.440962841,2.351021121,2.338113495,2.330537842,2.339642097,2.335783868
USA.MA,US,Total including LUCF,N2O,1.582311944,1.57017869,1.614019264,1.611634874,1.626858283,1.661298979,1.713598396,1.71482672,1.700265719,1.62808554,1.604474883,1.563721476,1.49709823,1.461252511,1.411819565,1.364053412,1.307455082,1.259607884,1.19821157,1.086504539,1.071186516,1.042595694,0.967025976,0.981738689,0.948935538,0.87738878,0.804612269,0.774309949,0.749096298,0.785932166,0.680855905
USA.MA,US,Total including LUCF,F-Gas,0.481381724,0.459221249,0.479364502,0.551219943,0.685082035,0.985223258,1.196161077,1.389660828,1.604377123,1.839061585,1.961839847,2.020989618,2.161642604,2.170066139,2.164031469,2.177187231,2.254478277,2.327654183,2.489181394,2.788831712,2.90171949,3.452967692,3.031852995,3.359007292,2.905345724,2.950380193,2.956898766,2.940414309,2.965789929,3.003708426,3.047314038
USA.MI,US,Electricity/Heat ,CO2,67.46125995,67.7556045,64.58613857,65.22361518,70.72542369,70.05396107,72.00707239,71.95224846,76.96297708,76.16028934,73.81782674,73.47679902,71.89356486,70.64256869,73.98897787,76.47911246,72.38450977,76.02750245,73.39896307,69.9820544,71.08510909,65.5685515,63.46739725,62.70635127,60.1740907,63.04077967,55.55299231,55.76612978,58.94886716,54.56473693,46.96336925
USA.MI,US,Residential,CO2,22.095428,22.54907045,23.49046334,24.36536956,23.84000834,24.81989849,26.49027427,25.28038381,21.47372226,23.67293345,24.44427851,23.58649107,24.80213415,25.92438117,23.97006016,23.93849455,20.00515901,21.06068405,21.51795868,20.492618,18.88189271,19.45154605,16.79361836,20.61536928,21.90954728,19.35816838,18.61444263,18.92837637,21.00599695,21.54170188,19.56793111
USA.MI,US,Commercial,CO2,10.66824421,10.82117736,11.03327638,11.1972835,11.50369782,12.17341553,12.69073492,12.11644058,10.3344604,10.86343038,11.28720209,10.66174662,10.9328072,11.22051383,10.80777392,10.56159656,9.14526092,9.949895331,10.53193829,10.24847324,9.34166054,9.920494218,8.71267495,10.25571797,11.98378375,10.73090654,10.17145811,10.51186233,11.42546308,11.75010701,10.6162931
USA.MI,US,Industry,CO2,27.1037491,25.57049811,27.27006406,23.88109254,22.96888751,22.78655797,23.12586421,21.37590247,19.0465478,20.23380957,21.02803761,20.5598024,20.64479974,20.57934966,21.34011832,20.59696002,18.88555716,16.91345133,15.73691938,12.68491335,14.07964745,14.25955031,14.8836252,16.41919848,16.13635168,16.21565454,15.64725597,15.73730004,15.71384887,15.64031103,13.53230112
USA.MI,US,Transportation ,CO2,47.22179425,47.72455209,48.21980793,51.08452936,51.12303177,52.70153007,53.39050027,54.43005121,55.78080776,58.25747379,56.77257143,55.96763332,57.14430022,55.66480907,55.84702723,55.11933349,54.97807483,54.06993397,49.66345204,48.40625437,49.39139844,48.34319479,47.41719278,49.44037886,48.83781836,50.39193191,50.94958048,49.96270852,51.51408841,50.70143594,42.84172345
USA.MI,US,Land-Use Change and Forestry ,CO2,-19.81499659,-19.33773864,-19.67894438,-19.40838214,-17.49742316,-18.57785243,-17.00574254,-17.9754704,-17.50201835,-16.9188375,-15.24953346,-15.60811014,-15.00420378,-15.40377133,-15.74638248,-15.80434908,-15.15303506,-16.05996667,-16.51716358,-17.45357975,-18.34123583,-17.08189025,-16.63847097,-18.60265108,-19.58585081,-19.29798809,-17.99560327,-18.00166773,-18.42222354,-18.74192385,-17.38359107
USA.MI,US,Fugitive Emissions ,CO2,0.160760739,0.161197194,0.161488164,0.160906224,0.160760739,0.160906224,0.161342679,0.161051709,0.161342679,0.161051709,0.161051709,0.160760739,0.16046977,0.16046977,0.160615255,0.160615255,0.16046977,0.160324285,0.160033315,0.1601788,0.159742346,0.166143678,0,0,0,0,0,0,0,0,0
USA.MI,US,Agriculture ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.MI,US,Waste ,CO2,0.173974743,0.91995713,0.897557016,1.001315107,0.594309391,0.591595784,0.636267603,0.65140388,0.479509016,0.500383894,0.903344111,0.837473248,0.753571782,0.688973824,0.643350497,0.613989761,0.545505473,0.573713169,0.643004677,0.397996728,0.434939994,0.445007164,0.450479145,0.463981273,0.477646782,0.491047563,0.508025993,0.512730455,0.541542434,0.541542434,0.541542434
USA.MI,US,Bunker Fuels ,CO2,0.748578555,0.926407572,0.964967137,0.966754787,0.953248984,0.838517602,0.866864408,0.928691162,0.898652128,0.88950518,0.753542378,0.631014517,0.603635407,0.375286179,0.494008679,0.453913136,0.535291551,0.683156253,0.58270611,0.536008134,1.193503242,1.302458449,1.273524466,1.268277488,1.317785535,1.433111371,1.552213558,1.660565162,1.791992056,1.790536454,0.874207423
USA.MI,US,Electricity/Heat ,CH4,0.023461511,0.023467087,0.02321167,0.026841901,0.029188938,0.029814744,0.031944193,0.030709148,0.032350767,0.032275805,0.031850705,0.032795528,0.032502588,0.031940665,0.034017603,0.033007093,0.03148757,0.03188187,0.030026601,0.02848643,0.030113504,0.028735214,0.027716583,0.02679348,0.02745769,0.026607341,0.025839865,0.026196828,0.027586159,0.025749343,0.021612468
